customer_id,age,gender,location,tenure_months,contract,payment_method,paperless_billing,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_products,support_calls,complaints,satisfaction_score,churn
CUST03922,49,Male,Suburban,66,Month-to-month,Mailed check,1,78.71,5206.29,Fiber optic,1,1,0,1,3,2,0,3,0
CUST03923,43,Female,Urban,54,Month-to-month,Credit card,1,42.21,2227.92,Fiber optic,0,1,0,0,5,1,1,5,1
CUST03924,39,Male,Urban,50,Two year,Mailed check,0,97.49,4850.42,Fiber optic,1,0,1,1,1,0,0,1,0
CUST03925,51,Male,Urban,52,One year,Bank transfer,1,52.21,2772.22,No,0,1,1,0,6,2,2,3,0
CUST03926,47,Male,Urban,23,Month-to-month,Electronic check,1,77.71,1760.64,Fiber optic,0,1,0,1,5,3,0,3,0
CUST03927,44,Male,Suburban,33,Month-to-month,Credit card,1,28.67,813.94,Fiber optic,0,1,1,0,6,2,0,4,0
CUST03928,25,Female,Rural,64,Month-to-month,Mailed check,0,100.74,6439.83,Fiber optic,1,1,0,1,5,1,1,4,1
CUST03929,52,Female,Urban,53,One year,Bank transfer,0,115.91,6263.8,DSL,0,0,1,1,5,0,1,3,0
CUST03930,56,Male,Urban,44,One year,Credit card,1,29.42,1336.92,Fiber optic,0,0,1,1,5,2,0,1,1
CUST03931,54,Female,Suburban,6,Two year,Mailed check,1,93.16,529.75,DSL,1,0,0,1,5,1,2,4,0
CUST03932,21,Male,Urban,53,One year,Electronic check,1,106.08,5619.71,Fiber optic,0,0,0,1,1,0,0,1,1
CUST03933,54,Female,Urban,27,One year,Electronic check,0,30.95,869.64,Fiber optic,0,0,1,1,4,1,1,5,1
CUST03934,55,Male,Rural,28,Month-to-month,Mailed check,1,44.68,1163.23,No,0,1,1,1,2,0,0,1,0
CUST03935,27,Male,Suburban,49,One year,Electronic check,0,59.19,2857.51,No,0,1,1,1,2,2,0,1,0
CUST03936,62,Female,Rural,29,Month-to-month,Electronic check,1,103.68,3026.64,Fiber optic,1,1,1,0,6,1,2,4,0
CUST03937,45,Female,Urban,42,Two year,Electronic check,1,69.34,2992.0,Fiber optic,0,1,0,0,6,0,1,2,1
CUST03938,42,Female,Urban,1,Month-to-month,Mailed check,1,33.7,11.73,DSL,0,0,1,0,6,2,1,1,1
CUST03939,55,Female,Urban,14,One year,Mailed check,1,45.64,717.31,Fiber optic,1,0,0,1,1,0,0,3,0
CUST03940,44,Male,Rural,39,Two year,Mailed check,0,66.74,2565.14,DSL,0,0,0,1,6,2,0,4,0
CUST03941,46,Male,Urban,69,One year,Bank transfer,1,23.93,1481.89,DSL,1,1,1,0,1,1,0,3,0
CUST03942,34,Female,Urban,55,Month-to-month,Bank transfer,1,83.1,4607.69,No,1,1,1,0,6,3,2,2,1
CUST03943,66,Female,Urban,31,One year,Mailed check,1,22.53,725.45,No,0,1,0,1,1,1,2,1,1
CUST03944,68,Male,Suburban,70,Month-to-month,Credit card,1,98.09,6903.11,Fiber optic,1,1,0,1,1,0,0,3,1
CUST03945,24,Male,Suburban,20,Month-to-month,Mailed check,1,93.39,1902.66,DSL,1,0,0,1,1,1,0,1,0
CUST03946,56,Female,Suburban,65,One year,Credit card,1,106.54,6934.69,DSL,0,0,1,1,5,2,0,1,0
CUST03947,19,Male,Urban,30,Two year,Mailed check,0,35.77,1060.16,DSL,0,0,1,1,5,0,0,5,0
CUST03948,37,Male,Suburban,7,Month-to-month,Mailed check,1,80.26,550.79,No,0,1,1,1,2,2,0,3,1
CUST03949,68,Female,Urban,1,Two year,Bank transfer,0,98.1,75.08,Fiber optic,0,0,1,1,5,3,1,5,1
CUST03950,27,Male,Urban,71,Month-to-month,Electronic check,0,71.57,5061.45,No,0,0,1,1,2,1,0,5,0
CUST03951,37,Male,Urban,47,Two year,Credit card,0,33.08,1464.21,Fiber optic,0,1,0,1,6,1,0,1,1
CUST03952,29,Female,Suburban,11,One year,Bank transfer,1,29.89,268.07,Fiber optic,1,0,1,1,3,1,1,4,0
CUST03953,55,Male,Urban,72,Two year,Electronic check,1,80.59,5794.31,Fiber optic,0,0,0,1,4,1,0,1,0
CUST03954,42,Female,Rural,3,Two year,Mailed check,1,69.76,97.24,DSL,1,0,0,1,5,1,0,3,0
CUST03955,48,Female,Urban,25,Two year,Bank transfer,0,112.96,2723.61,Fiber optic,0,0,0,1,3,2,1,3,1
CUST03956,67,Male,Urban,54,One year,Electronic check,1,103.38,5565.81,No,1,1,1,0,3,1,1,2,1
CUST03957,45,Female,Suburban,4,Month-to-month,Electronic check,0,92.37,363.06,DSL,1,1,0,1,4,2,0,3,1
CUST03958,56,Female,Suburban,66,Month-to-month,Credit card,1,118.24,7788.17,DSL,0,0,1,1,2,1,1,4,1
CUST03959,23,Male,Urban,49,One year,Mailed check,0,89.46,4264.54,Fiber optic,0,1,1,0,3,1,1,4,0
CUST03960,29,Female,Suburban,69,Month-to-month,Electronic check,1,29.24,2095.18,No,0,0,1,1,6,2,2,3,1
CUST03961,67,Male,Urban,61,Two year,Electronic check,0,27.76,1621.55,No,0,1,0,1,4,2,0,1,0
CUST03962,62,Male,Urban,60,Month-to-month,Bank transfer,0,101.59,6054.49,DSL,0,0,1,1,2,3,0,2,1
CUST03963,52,Female,Suburban,17,Two year,Mailed check,1,56.07,890.1,Fiber optic,1,0,1,0,6,2,2,1,0
CUST03964,37,Female,Suburban,15,Month-to-month,Bank transfer,1,112.43,1751.4,No,1,0,1,1,5,0,2,5,0
CUST03965,28,Female,Urban,18,Two year,Credit card,1,31.82,593.83,No,0,1,0,1,6,2,0,2,0
CUST03966,62,Female,Urban,12,Two year,Electronic check,1,39.88,454.9,DSL,1,0,1,0,5,0,0,3,0
CUST03967,58,Female,Suburban,48,Month-to-month,Electronic check,0,97.32,4644.18,No,1,0,1,1,1,2,0,2,1
CUST03968,30,Male,Urban,5,One year,Electronic check,1,104.75,532.73,No,0,0,1,1,1,1,0,5,1
CUST03969,48,Male,Rural,31,Month-to-month,Mailed check,1,106.72,3245.99,Fiber optic,1,1,0,0,1,0,2,3,1
CUST03970,50,Female,Suburban,42,Two year,Electronic check,1,29.91,1275.26,DSL,0,0,1,0,3,4,1,3,0
CUST03971,42,Female,Rural,39,Two year,Mailed check,1,58.18,2241.59,DSL,1,1,1,0,3,3,0,5,0
CUST03972,66,Male,Urban,36,Month-to-month,Credit card,1,84.64,3073.02,Fiber optic,1,0,0,1,1,4,1,3,1
CUST03973,24,Male,Suburban,17,Month-to-month,Electronic check,1,111.88,1926.25,No,0,0,0,1,1,1,0,3,1
CUST03974,31,Female,Urban,8,Month-to-month,Credit card,0,43.9,321.52,Fiber optic,0,0,0,1,5,0,0,2,1
CUST03975,22,Male,Urban,72,Month-to-month,Credit card,1,80.03,5659.52,No,1,0,1,0,5,1,0,4,0
CUST03976,54,Male,Urban,34,Two year,Mailed check,1,34.35,1155.56,Fiber optic,0,0,0,0,5,1,0,2,0
CUST03977,51,Female,Urban,43,Month-to-month,Credit card,0,94.73,4000.92,No,1,0,1,1,4,0,1,3,1
CUST03978,69,Male,Rural,41,Two year,Bank transfer,0,32.75,1346.68,No,1,0,1,0,2,2,0,2,0
CUST03979,46,Female,Suburban,27,Two year,Mailed check,1,120.0,3227.17,DSL,0,0,0,0,4,2,0,4,0
CUST03980,25,Female,Suburban,53,Two year,Mailed check,0,29.23,1519.79,DSL,0,1,0,1,5,1,0,4,0
CUST03981,41,Female,Suburban,28,One year,Electronic check,1,88.53,2414.06,No,1,0,0,1,5,0,1,4,1
CUST03982,22,Female,Suburban,30,Month-to-month,Mailed check,0,97.7,2990.34,Fiber optic,1,0,0,0,3,2,0,2,1
CUST03983,52,Female,Suburban,58,Two year,Credit card,0,45.8,2633.72,DSL,1,1,1,1,2,3,0,1,0
CUST03984,53,Female,Suburban,23,One year,Bank transfer,1,45.48,1163.71,No,0,1,0,0,4,1,0,2,1
CUST03985,62,Male,Suburban,51,Two year,Mailed check,0,79.61,4061.86,DSL,1,1,1,0,6,0,0,3,0
CUST03986,35,Female,Suburban,48,Month-to-month,Bank transfer,0,83.05,4003.98,Fiber optic,0,0,0,0,5,3,2,5,1
CUST03987,34,Female,Urban,3,Month-to-month,Credit card,1,92.05,278.11,No,0,1,0,1,5,2,0,4,1
CUST03988,21,Male,Rural,50,Two year,Electronic check,1,78.03,3918.58,DSL,0,0,0,0,6,2,0,5,0
CUST03989,39,Male,Urban,58,Two year,Electronic check,1,37.45,2226.73,DSL,1,0,1,0,5,0,1,3,0
CUST03990,42,Male,Urban,20,Month-to-month,Electronic check,1,112.41,2303.41,Fiber optic,1,0,1,0,3,1,1,3,1
CUST03991,57,Male,Rural,66,One year,Credit card,1,36.66,2331.23,Fiber optic,1,1,0,1,5,2,1,1,0
CUST03992,57,Male,Urban,2,Month-to-month,Mailed check,1,76.52,195.81,DSL,1,0,1,0,5,1,0,1,1
CUST03993,25,Female,Urban,13,One year,Electronic check,0,112.0,1480.86,Fiber optic,0,0,1,0,3,0,1,3,1
CUST03994,32,Male,Urban,69,Month-to-month,Bank transfer,1,111.3,7681.49,Fiber optic,1,0,0,1,2,1,0,1,1
CUST03995,44,Male,Urban,62,Month-to-month,Mailed check,0,36.79,2366.61,No,1,0,0,1,3,2,0,2,1
CUST03996,35,Male,Rural,55,Month-to-month,Electronic check,1,43.86,2499.94,Fiber optic,1,0,0,1,3,1,0,4,1
CUST03997,19,Male,Suburban,44,Month-to-month,Credit card,0,80.19,3573.59,DSL,1,0,1,1,5,0,0,3,0
CUST03998,61,Female,Urban,15,Month-to-month,Bank transfer,1,53.72,778.62,DSL,0,1,1,1,1,2,1,4,1
CUST03999,56,Male,Rural,36,Month-to-month,Electronic check,0,93.09,3291.62,DSL,0,0,1,0,5,2,1,4,0
CUST04000,45,Female,Suburban,41,Month-to-month,Credit card,0,72.24,2999.56,DSL,1,1,1,1,3,2,0,4,1
CUST04001,34,Male,Rural,7,One year,Electronic check,0,46.61,394.25,DSL,0,0,1,0,1,2,2,3,0
CUST04002,61,Male,Urban,43,One year,Electronic check,0,61.1,2525.87,No,0,0,1,1,3,2,0,5,0
CUST04003,19,Female,Urban,7,One year,Mailed check,0,89.11,678.08,No,1,0,1,1,5,2,0,2,0
CUST04004,41,Male,Urban,10,Month-to-month,Electronic check,1,98.51,972.36,DSL,1,0,0,1,6,0,0,3,1
CUST04005,59,Female,Urban,13,Month-to-month,Bank transfer,0,56.96,650.03,No,0,0,0,1,5,1,0,3,1
CUST04006,67,Female,Suburban,14,Two year,Electronic check,1,30.5,450.47,Fiber optic,0,0,1,0,2,1,0,5,0
CUST04007,31,Female,Urban,6,Two year,Electronic check,0,55.33,377.45,Fiber optic,0,0,1,1,4,2,0,3,1
CUST04008,51,Male,Suburban,69,Two year,Credit card,0,83.05,5712.88,No,0,1,1,0,6,1,0,4,0
CUST04009,27,Male,Suburban,58,Two year,Electronic check,0,95.98,5513.97,DSL,0,1,1,0,3,2,0,2,1
CUST04010,24,Male,Urban,37,One year,Mailed check,1,107.97,4080.49,Fiber optic,0,0,1,1,2,0,0,4,1
CUST04011,36,Male,Urban,27,Two year,Electronic check,1,116.19,3103.7,DSL,1,0,1,1,4,0,0,4,0
CUST04012,64,Male,Suburban,14,Month-to-month,Credit card,1,72.94,1079.13,No,0,0,1,1,4,2,0,4,1
CUST04013,53,Female,Rural,69,One year,Electronic check,0,108.02,7377.73,DSL,0,1,1,0,2,0,0,2,0
CUST04014,43,Male,Urban,58,Two year,Electronic check,1,46.21,2700.98,Fiber optic,1,0,1,0,2,3,1,1,1
CUST04015,32,Female,Rural,55,One year,Credit card,1,75.97,4197.73,DSL,0,0,1,1,6,3,3,3,1
CUST04016,25,Male,Suburban,34,Month-to-month,Electronic check,1,73.94,2557.63,Fiber optic,1,1,0,0,6,2,2,5,1
CUST04017,32,Male,Suburban,2,Month-to-month,Credit card,1,96.87,268.39,Fiber optic,0,1,1,1,6,0,3,4,1
CUST04018,25,Female,Urban,46,Month-to-month,Bank transfer,0,97.31,4435.58,Fiber optic,0,0,1,0,3,1,1,2,1
CUST04019,27,Male,Suburban,36,Month-to-month,Credit card,1,48.53,1773.12,DSL,0,1,1,0,6,2,2,3,0
CUST04020,53,Male,Suburban,22,Two year,Electronic check,0,108.59,2320.65,DSL,0,0,1,1,2,2,0,1,0
CUST04021,24,Female,Urban,23,One year,Credit card,1,109.15,2441.55,DSL,0,0,1,0,2,1,0,2,1
CUST04022,20,Female,Rural,5,Month-to-month,Electronic check,0,114.82,545.18,DSL,1,1,1,0,2,3,2,5,0
CUST04023,46,Female,Rural,63,One year,Electronic check,1,65.76,4163.35,DSL,1,1,0,0,5,2,0,4,0
CUST04024,32,Female,Urban,12,Month-to-month,Bank transfer,1,118.74,1508.72,Fiber optic,1,0,0,0,5,4,1,2,1
CUST04025,41,Female,Suburban,59,One year,Electronic check,0,98.49,5903.86,Fiber optic,1,0,1,1,4,0,1,3,0
CUST04026,25,Female,Suburban,71,Month-to-month,Mailed check,1,85.32,6039.98,No,0,0,0,1,6,1,2,5,0
CUST04027,28,Female,Suburban,4,Month-to-month,Bank transfer,0,63.23,268.2,Fiber optic,1,1,1,1,2,2,0,3,0
CUST04028,40,Male,Suburban,45,One year,Electronic check,0,104.24,4737.95,DSL,1,0,1,1,5,2,0,5,0
CUST04029,53,Female,Urban,5,One year,Electronic check,0,96.41,520.32,No,0,1,1,0,6,0,2,2,1
CUST04030,39,Male,Urban,60,One year,Mailed check,1,78.56,4705.13,DSL,1,1,0,0,4,1,0,4,0
CUST04031,46,Male,Urban,37,Month-to-month,Mailed check,1,119.71,4433.08,No,1,1,1,1,4,0,1,3,0
CUST04032,45,Male,Rural,2,One year,Mailed check,1,44.95,84.39,Fiber optic,1,1,0,0,6,3,0,5,0
CUST04033,31,Female,Urban,56,Month-to-month,Bank transfer,1,84.18,4703.66,DSL,1,0,1,1,1,4,0,5,1
CUST04034,32,Male,Rural,56,Month-to-month,Mailed check,0,52.11,2901.09,No,1,0,0,0,4,0,1,5,0
CUST04035,40,Female,Urban,67,One year,Mailed check,1,65.78,4401.28,Fiber optic,1,0,1,1,4,2,0,3,0
CUST04036,19,Male,Urban,35,One year,Electronic check,1,53.89,1865.86,No,1,1,1,1,2,1,1,4,0
CUST04037,53,Female,Rural,68,Two year,Electronic check,1,53.46,3578.51,Fiber optic,1,1,1,1,1,0,1,3,1
CUST04038,49,Female,Suburban,48,Month-to-month,Electronic check,1,57.68,2811.77,Fiber optic,0,0,0,0,2,0,0,3,0
CUST04039,33,Female,Urban,38,Two year,Bank transfer,0,25.67,1001.27,Fiber optic,1,0,1,1,5,1,0,3,0
CUST04040,37,Male,Urban,26,Month-to-month,Electronic check,1,23.99,717.57,Fiber optic,1,0,0,1,4,1,1,4,0
CUST04041,35,Female,Urban,22,One year,Bank transfer,1,92.49,2053.26,No,0,0,0,1,5,0,1,2,1
CUST04042,51,Male,Urban,45,Two year,Electronic check,1,51.09,2278.2,DSL,1,1,0,1,5,3,0,1,0
CUST04043,57,Female,Urban,54,One year,Electronic check,1,22.12,1163.16,Fiber optic,0,1,1,0,5,3,0,1,0
CUST04044,23,Male,Suburban,3,Two year,Electronic check,0,28.15,86.82,DSL,0,1,1,1,5,0,0,4,0
CUST04045,39,Female,Urban,30,Two year,Mailed check,1,39.58,1215.04,Fiber optic,1,0,1,1,1,1,0,2,0
CUST04046,18,Female,Urban,4,Month-to-month,Bank transfer,1,24.82,87.04,DSL,1,1,0,1,1,1,2,1,1
CUST04047,41,Female,Urban,29,Two year,Bank transfer,0,114.61,3250.18,Fiber optic,0,0,0,0,1,1,0,5,0
CUST04048,30,Female,Urban,58,Two year,Credit card,0,76.84,4419.77,Fiber optic,1,1,0,1,3,5,0,5,0
CUST04049,35,Male,Rural,50,Month-to-month,Mailed check,1,59.4,2970.9,Fiber optic,0,1,0,0,1,1,0,3,0
CUST04050,41,Female,Urban,9,Month-to-month,Electronic check,1,73.27,696.44,No,1,1,1,1,1,1,0,4,0
CUST04051,34,Male,Urban,52,Month-to-month,Credit card,1,31.28,1552.27,DSL,1,0,0,1,4,1,0,2,0
CUST04052,38,Female,Suburban,2,Two year,Bank transfer,1,90.18,193.61,Fiber optic,1,0,1,1,6,3,1,1,1
CUST04053,57,Male,Rural,1,Two year,Electronic check,1,116.96,128.02,Fiber optic,0,1,1,0,2,2,0,3,1
CUST04054,60,Female,Suburban,66,Two year,Electronic check,1,33.07,2160.04,Fiber optic,1,1,0,0,1,1,0,5,0
CUST04055,18,Female,Suburban,3,Month-to-month,Mailed check,0,35.26,76.43,Fiber optic,1,1,0,0,1,3,0,5,1
CUST04056,37,Female,Rural,20,Month-to-month,Mailed check,0,82.87,1620.58,DSL,0,0,0,0,6,2,0,5,1
CUST04057,62,Female,Suburban,10,Month-to-month,Bank transfer,0,35.19,358.94,Fiber optic,0,0,1,0,6,1,0,1,1
CUST04058,45,Male,Rural,42,Month-to-month,Electronic check,1,32.61,1425.96,DSL,1,0,1,1,3,3,0,3,0
CUST04059,28,Female,Urban,38,Month-to-month,Credit card,1,87.05,3367.79,DSL,0,1,1,1,3,2,2,2,1
CUST04060,48,Female,Suburban,61,Month-to-month,Mailed check,1,81.87,4937.87,No,1,0,0,1,4,4,1,1,1
CUST04061,25,Female,Rural,72,Month-to-month,Bank transfer,1,41.77,2998.09,No,0,0,0,1,3,0,0,3,0
CUST04062,19,Female,Rural,54,Month-to-month,Electronic check,1,102.32,5415.6,Fiber optic,1,0,1,0,5,3,0,5,1
CUST04063,50,Female,Urban,34,One year,Bank transfer,1,30.53,1043.48,DSL,0,0,1,1,4,2,0,2,0
CUST04064,44,Male,Suburban,4,Month-to-month,Credit card,0,53.26,242.92,Fiber optic,0,0,1,0,6,1,1,5,1
CUST04065,57,Female,Urban,67,Month-to-month,Electronic check,1,93.89,6369.18,Fiber optic,0,1,1,0,3,2,0,3,0
CUST04066,35,Female,Suburban,41,One year,Mailed check,1,81.39,3247.67,Fiber optic,1,1,0,0,5,1,1,1,1
CUST04067,62,Female,Urban,16,Two year,Electronic check,1,80.01,1225.76,No,1,0,1,1,2,0,0,5,0
CUST04068,39,Male,Suburban,40,One year,Mailed check,0,88.63,3552.41,Fiber optic,0,1,1,1,4,0,0,3,0
CUST04069,56,Female,Suburban,29,One year,Credit card,0,84.65,2373.93,Fiber optic,1,1,0,0,5,3,1,2,1
CUST04070,23,Female,Urban,26,One year,Bank transfer,1,107.43,2801.79,DSL,0,1,0,1,2,4,1,5,1
CUST04071,23,Male,Urban,33,One year,Bank transfer,1,76.88,2568.19,Fiber optic,0,1,0,1,4,2,1,2,0
CUST04072,58,Male,Urban,55,One year,Electronic check,1,60.13,3243.09,Fiber optic,1,1,0,1,2,1,1,5,0
CUST04073,61,Male,Suburban,12,Month-to-month,Credit card,1,96.61,1165.95,Fiber optic,0,0,0,0,6,1,0,1,1
CUST04074,67,Female,Suburban,70,One year,Bank transfer,0,45.92,3153.79,Fiber optic,0,0,1,0,5,0,0,5,0
CUST04075,34,Male,Suburban,5,Month-to-month,Electronic check,0,95.96,548.57,DSL,1,0,0,0,3,1,0,5,1
CUST04076,19,Female,Urban,11,Month-to-month,Credit card,1,48.0,538.33,No,1,0,1,0,3,1,2,4,1
CUST04077,68,Female,Suburban,49,Month-to-month,Electronic check,0,68.04,3301.96,No,0,1,1,1,5,1,0,4,0
CUST04078,49,Male,Suburban,11,Month-to-month,Electronic check,1,93.92,971.21,Fiber optic,0,1,0,0,5,1,0,2,1
CUST04079,30,Male,Urban,56,Month-to-month,Credit card,1,82.77,4654.58,DSL,1,1,1,0,6,2,1,1,0
CUST04080,57,Male,Urban,53,One year,Electronic check,1,28.57,1582.11,DSL,1,1,0,0,5,2,0,4,0
CUST04081,65,Female,Urban,31,Month-to-month,Electronic check,0,64.66,1965.88,DSL,0,1,0,1,3,1,0,5,0
CUST04082,32,Male,Urban,33,Month-to-month,Electronic check,0,101.19,3317.29,Fiber optic,1,1,1,0,2,1,0,3,0
CUST04083,58,Male,Urban,72,Month-to-month,Credit card,1,119.68,8579.35,DSL,1,0,0,0,5,0,0,4,1
CUST04084,58,Male,Urban,58,Month-to-month,Electronic check,1,66.68,3945.21,No,0,1,0,0,1,1,1,4,0
CUST04085,44,Male,Urban,46,One year,Mailed check,1,28.59,1219.71,Fiber optic,0,1,1,1,1,2,2,1,1
CUST04086,50,Female,Urban,11,Month-to-month,Electronic check,1,56.62,687.1,Fiber optic,1,0,1,1,3,1,0,3,1
CUST04087,32,Female,Urban,43,Month-to-month,Mailed check,0,68.99,2947.71,No,0,0,1,1,6,2,0,5,0
CUST04088,66,Male,Suburban,3,Month-to-month,Electronic check,0,27.34,78.44,Fiber optic,0,1,1,1,2,0,0,5,1
CUST04089,69,Male,Suburban,19,Month-to-month,Credit card,1,106.43,2005.14,Fiber optic,1,0,1,1,5,2,1,3,1
CUST04090,69,Male,Urban,51,Month-to-month,Bank transfer,1,73.88,3779.86,No,1,1,1,0,1,0,0,4,0
CUST04091,56,Female,Suburban,30,Month-to-month,Credit card,1,61.61,1811.81,Fiber optic,1,1,1,1,4,0,1,1,0
CUST04092,20,Male,Suburban,72,One year,Bank transfer,1,59.72,4352.76,Fiber optic,1,0,0,0,3,0,0,2,1
CUST04093,37,Female,Urban,68,Two year,Electronic check,1,22.83,1607.39,Fiber optic,1,0,1,1,1,1,0,5,0
CUST04094,41,Female,Urban,7,One year,Electronic check,0,71.89,454.06,Fiber optic,1,1,0,1,3,2,1,2,0
CUST04095,67,Male,Urban,64,Month-to-month,Mailed check,1,67.56,4357.21,Fiber optic,1,0,0,1,6,2,1,3,0
CUST04096,46,Male,Suburban,63,Month-to-month,Mailed check,1,54.59,3421.35,Fiber optic,1,1,1,1,2,2,0,4,0
CUST04097,45,Male,Urban,8,One year,Bank transfer,1,85.87,689.54,DSL,0,1,0,1,6,3,0,2,1
CUST04098,25,Female,Urban,28,Month-to-month,Electronic check,0,61.1,1787.06,No,1,1,0,1,2,2,0,5,0
CUST04099,59,Male,Suburban,69,Two year,Bank transfer,0,77.18,5291.72,Fiber optic,1,0,1,0,2,2,0,1,0
CUST04100,35,Male,Rural,2,Month-to-month,Electronic check,1,108.5,263.33,No,0,1,1,1,1,1,1,5,1
CUST04101,22,Male,Urban,5,Month-to-month,Mailed check,0,56.39,304.81,DSL,0,1,1,0,1,1,2,1,1
CUST04102,69,Male,Suburban,37,Month-to-month,Credit card,1,59.79,2202.53,Fiber optic,0,1,1,1,6,3,2,5,1
CUST04103,27,Male,Urban,69,Two year,Electronic check,1,106.59,7373.08,No,0,0,0,0,3,1,0,1,0
CUST04104,18,Female,Suburban,21,Two year,Electronic check,1,55.81,1184.43,Fiber optic,0,0,1,1,5,3,0,1,0
CUST04105,22,Male,Suburban,56,Two year,Electronic check,0,63.94,3522.72,DSL,0,1,1,1,1,4,1,4,0
CUST04106,41,Male,Suburban,50,Month-to-month,Mailed check,1,100.08,4973.66,Fiber optic,0,0,1,1,2,3,0,4,1
CUST04107,23,Male,Urban,11,One year,Mailed check,1,79.19,818.83,DSL,0,1,0,1,4,2,0,4,0
CUST04108,61,Female,Urban,21,Month-to-month,Credit card,0,113.39,2367.36,Fiber optic,1,1,1,1,4,3,0,4,1
CUST04109,44,Male,Suburban,45,Month-to-month,Credit card,1,67.07,3085.4,DSL,1,1,1,1,5,3,2,3,0
CUST04110,34,Male,Urban,35,One year,Bank transfer,1,67.9,2405.55,DSL,1,0,1,0,4,2,1,2,1
CUST04111,18,Male,Rural,18,Two year,Bank transfer,0,24.29,365.59,DSL,1,1,1,1,3,1,0,4,0
CUST04112,42,Female,Urban,15,Month-to-month,Electronic check,0,39.73,582.28,Fiber optic,0,1,1,1,4,2,0,2,1
CUST04113,25,Female,Urban,41,Month-to-month,Credit card,1,74.0,3045.68,Fiber optic,1,1,1,1,6,1,0,3,1
CUST04114,68,Female,Urban,60,Month-to-month,Mailed check,1,38.71,2359.8,DSL,1,0,0,1,4,0,0,4,0
CUST04115,33,Female,Urban,30,Month-to-month,Electronic check,1,65.36,1928.26,Fiber optic,1,0,1,1,6,2,1,3,0
CUST04116,42,Female,Suburban,67,Month-to-month,Credit card,0,48.33,3176.24,Fiber optic,1,1,0,0,6,0,2,5,0
CUST04117,18,Male,Urban,49,Two year,Mailed check,1,22.08,1079.1,No,0,1,0,0,6,1,0,4,0
CUST04118,24,Male,Suburban,30,Month-to-month,Electronic check,1,67.51,2053.75,No,1,1,1,1,6,2,0,1,1
CUST04119,28,Male,Suburban,51,One year,Bank transfer,1,84.63,4327.87,No,1,0,0,0,4,0,1,1,1
CUST04120,20,Female,Rural,33,Month-to-month,Electronic check,1,53.82,1731.83,No,0,0,1,0,1,1,2,4,1
CUST04121,55,Female,Suburban,55,Month-to-month,Electronic check,1,97.65,5458.48,Fiber optic,0,0,0,0,4,2,1,5,0
CUST04122,67,Female,Rural,71,Month-to-month,Electronic check,1,34.61,2452.37,DSL,0,1,1,1,4,2,0,3,1
CUST04123,69,Female,Rural,57,Month-to-month,Bank transfer,0,29.13,1670.1,No,0,1,1,1,6,0,0,4,0
CUST04124,31,Male,Urban,11,Month-to-month,Electronic check,1,113.48,1215.18,Fiber optic,1,0,0,0,3,1,0,2,1
CUST04125,59,Male,Rural,6,One year,Electronic check,1,112.17,728.35,DSL,1,0,1,0,5,4,1,1,1
CUST04126,44,Male,Rural,59,Two year,Mailed check,0,60.65,3606.94,DSL,0,0,0,1,1,4,0,2,0
CUST04127,20,Female,Urban,62,Month-to-month,Electronic check,1,61.99,3859.11,Fiber optic,0,0,1,1,2,0,0,5,0
CUST04128,22,Female,Suburban,41,One year,Mailed check,0,105.1,4251.52,DSL,1,0,1,1,6,1,0,5,0
CUST04129,46,Male,Urban,18,Two year,Mailed check,0,73.05,1369.6,No,1,1,1,0,1,4,0,4,0
CUST04130,40,Male,Suburban,64,Month-to-month,Electronic check,1,31.71,2067.29,DSL,1,0,1,1,6,1,1,1,0
CUST04131,18,Female,Urban,33,Two year,Electronic check,1,31.49,1089.92,DSL,0,0,1,0,4,3,0,1,0
CUST04132,66,Female,Suburban,22,Two year,Electronic check,0,33.11,730.27,DSL,1,1,1,1,5,1,0,4,0
CUST04133,55,Female,Urban,27,Two year,Mailed check,0,98.08,2644.42,Fiber optic,0,1,1,1,6,2,0,1,1
CUST04134,44,Female,Suburban,22,One year,Credit card,0,80.19,1755.08,Fiber optic,0,1,1,0,2,0,0,2,1
CUST04135,69,Male,Urban,21,One year,Electronic check,1,49.98,1163.53,Fiber optic,0,0,1,0,3,1,1,2,1
CUST04136,68,Male,Suburban,24,Month-to-month,Electronic check,1,36.21,841.92,DSL,1,0,1,0,1,2,0,2,1
CUST04137,68,Female,Urban,49,One year,Electronic check,1,32.35,1525.84,No,1,0,1,0,4,0,0,2,0
CUST04138,31,Female,Suburban,2,Two year,Bank transfer,1,94.14,169.62,Fiber optic,0,0,1,1,2,1,1,4,0
CUST04139,63,Female,Urban,27,Month-to-month,Electronic check,1,108.59,2905.27,DSL,1,1,1,0,5,0,0,2,1
CUST04140,44,Female,Urban,13,One year,Bank transfer,0,73.11,1013.42,DSL,1,1,0,0,4,0,0,3,0
CUST04141,55,Female,Urban,47,Month-to-month,Bank transfer,0,97.27,4503.89,Fiber optic,0,0,0,1,3,1,1,3,1
CUST04142,62,Male,Rural,72,Month-to-month,Electronic check,1,48.31,3450.26,Fiber optic,0,1,1,1,2,1,0,1,1
CUST04143,26,Male,Urban,57,One year,Mailed check,1,78.57,4488.02,Fiber optic,0,1,0,0,3,0,0,3,1
CUST04144,41,Female,Suburban,18,One year,Credit card,1,63.8,1211.81,DSL,0,1,1,0,5,2,0,4,0
